zip_code,utility,home_size_sqft,residents,house_type,ac_level,climate,time_usage_type,total_kwh,hvac_kwh,peak_kwh,offpeak_kwh,bill_usd,carbon_kg,target_bill_usd,predicted_bill_usd,monthly_energy_saving_recommendation,fridge,fridge_kwh,washer,washer_kwh,dryer,dryer_kwh,dishwasher,dishwasher_kwh,ev_charger,ev_charger_kwh,pool_pump,pool_pump_kwh
90210,SCE,1346,6,detached,high,inland,morning_peak,1347.0,792.0,942.9,404.1,370.3,538.8,317.08,370.3,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,383,1,92
92630,PG&E,4826,1,condo,low,coastal,morning_peak,210.0,170.0,147.0,63.0,75.9,84.0,68.51,75.9,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,0,0
90277,SCE,4497,6,condo,high,coastal,morning_peak,1058.0,660.0,740.6,317.4,293.43,423.2,276.22,293.43,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,240,1,148
90001,SCE,3643,1,condo,high,inland,evening_peak,910.0,612.0,637.0,273.0,254.06,364.0,227.1,254.06,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,144,1,109
94105,SDG&E,892,5,condo,high,mountain,mixed,883.0,504.0,441.5,441.5,256.41,353.2,199.57,256.41,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,229,1,135
94022,SCE,2709,3,condo,low,desert,morning_peak,468.0,285.0,327.6,140.4,136.49,187.2,109.53,136.49,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,103,0,0
92612,SDG&E,4488,4,apartment,low,inland,off_peak,385.0,240.0,77.0,308.0,96.54,154.0,80.71,96.54,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,120,0,0
94582,SDG&E,3172,4,apartment,low,inland,evening_peak,588.0,240.0,411.6,176.4,202.63,235.2,151.22,202.63,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,124,1,144
94040,SCE,931,6,apartment,medium,desert,evening_peak,803.0,660.0,562.1,240.9,225.6,321.2,200.22,225.6,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,1,88
94582,SDG&E,3701,3,condo,medium,desert,off_peak,891.0,570.0,178.2,712.8,199.76,356.4,169.77,199.76,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,241,0,0
91761,SCE,3053,3,condo,medium,inland,morning_peak,580.0,456.0,406.0,174.0,166.28,232.0,129.16,166.28,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,1,84
94025,SDG&E,4581,3,apartment,high,inland,off_peak,729.0,684.0,145.8,583.2,166.72,291.6,140.81,166.72,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,0,0
94085,SDG&E,3400,6,apartment,low,inland,mixed,702.0,264.0,351.0,351.0,207.54,280.8,193.47,207.54,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,365,1,58
92024,SDG&E,2373,4,detached,low,mountain,mixed,170.0,160.0,85.0,85.0,63.9,68.0,59.59,63.9,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
92612,PG&E,1802,4,apartment,medium,inland,evening_peak,793.0,480.0,555.1,237.9,244.97,317.2,215.57,244.97,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,273,0,0
90001,SDG&E,1031,1,detached,low,desert,evening_peak,305.0,255.0,213.5,91.5,113.77,122.0,91.45,113.77,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
91356,SCE,919,6,apartment,high,desert,morning_peak,1124.0,990.0,786.8,337.2,310.98,449.6,283.56,310.98,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,1,79
94040,SCE,4676,2,apartment,low,coastal,mixed,484.0,180.0,242.0,242.0,123.32,193.6,104.66,123.32,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,254,0,0
92037,PG&E,1704,1,apartment,low,mountain,morning_peak,146.0,136.0,102.2,43.8,57.34,58.4,42.09,57.34,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
94025,PG&E,3796,5,condo,medium,inland,morning_peak,856.0,504.0,599.2,256.8,263.24,342.4,198.63,263.24,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,322,0,0
94080,PG&E,3506,4,detached,high,coastal,evening_peak,635.0,600.0,444.5,190.5,199.15,254.0,157.27,199.15,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,0,0
94582,PG&E,2864,3,apartment,medium,mountain,evening_peak,529.0,304.0,370.3,158.7,168.41,211.6,130.97,168.41,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,200,0,0
92335,SCE,838,5,condo,high,mountain,mixed,746.0,504.0,373.0,373.0,183.58,298.4,141.4,183.58,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,227,0,0
94596,PG&E,1109,5,detached,medium,coastal,evening_peak,923.0,420.0,646.1,276.9,282.67,369.2,245.96,282.67,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,317,1,106
94025,SDG&E,3049,1,apartment,low,coastal,mixed,210.0,170.0,105.0,105.0,74.7,84.0,60.5,74.7,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,0,0
91387,PG&E,3406,2,detached,high,mountain,off_peak,888.0,432.0,177.6,710.4,183.72,355.2,166.57,183.72,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,376,0,0
95014,SCE,3541,6,apartment,high,desert,off_peak,1356.0,990.0,271.2,1084.8,250.66,542.4,187.16,250.66,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,1,194,1,117
94568,SCE,1687,5,condo,low,mountain,off_peak,183.0,168.0,36.6,146.4,44.21,73.2,40.71,44.21,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,0,0,0,0
92336,SDG&E,1862,6,condo,low,mountain,morning_peak,201.0,176.0,140.7,60.3,81.11,80.4,67.46,81.11,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,0,0
94016,SDG&E,1750,4,condo,high,desert,off_peak,930.0,900.0,186.0,744.0,207.72,372.0,179.32,207.72,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,0,0
91761,SDG&E,2514,2,detached,high,coastal,evening_peak,550.0,540.0,385.0,165.0,190.7,220.0,160.2,190.7,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,0,0
94539,SCE,4213,1,apartment,high,coastal,mixed,702.0,510.0,351.0,351.0,173.46,280.8,164.51,173.46,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,1,137,0,0
94105,SCE,1525,6,condo,low,coastal,mixed,297.0,220.0,148.5,148.5,80.31,118.8,59.86,80.31,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,1,67
94022,PG&E,4571,3,condo,high,mountain,morning_peak,935.0,456.0,654.5,280.5,286.15,374.0,247.96,286.15,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,376,1,63
92037,SDG&E,916,2,detached,low,inland,off_peak,256.0,216.0,51.2,204.8,70.22,102.4,59.13,70.22,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,0,0
94539,SDG&E,2981,1,apartment,high,inland,morning_peak,1006.0,612.0,704.2,301.8,333.88,402.4,285.5,333.88,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,241,1,113
90003,PG&E,1036,2,detached,medium,desert,morning_peak,659.0,540.0,461.3,197.7,206.11,263.6,146.76,206.11,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,1,74
92335,PG&E,3140,5,condo,medium,coastal,evening_peak,568.0,420.0,397.6,170.4,179.72,227.2,157.37,179.72,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,1,98
94596,SDG&E,3507,4,condo,medium,mountain,off_peak,474.0,320.0,94.8,379.2,114.7,189.6,85.19,114.7,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,1,99
92630,SCE,1671,6,detached,low,mountain,off_peak,503.0,176.0,100.6,402.4,100.53,201.2,72.25,100.53,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,247,0,0
90277,SCE,2022,3,detached,medium,inland,mixed,857.0,456.0,428.5,428.5,209.11,342.8,189.16,209.11,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,346,0,0
94022,SCE,2397,6,condo,medium,desert,mixed,781.0,660.0,390.5,390.5,191.63,312.4,139.65,191.63,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,1,76
94080,SDG&E,4100,2,detached,medium,mountain,off_peak,462.0,288.0,92.4,369.6,112.25,184.8,80.15,112.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,0,0,1,129
91770,SDG&E,1360,3,detached,medium,desert,morning_peak,943.0,570.0,660.1,282.9,314.1,377.2,220.73,314.1,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,230,1,103
94596,SCE,1450,5,detached,medium,desert,evening_peak,1030.0,630.0,721.0,309.0,285.98,412.0,223.47,285.98,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,360,0,0
94080,SDG&E,4576,2,detached,low,coastal,evening_peak,180.0,180.0,126.0,54.0,74.52,72.0,59.45,74.52,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,0,0,0,0
94539,PG&E,4810,3,detached,medium,inland,morning_peak,491.0,456.0,343.7,147.3,157.39,196.4,139.35,157.39,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,0,0
92121,SDG&E,4979,6,apartment,high,inland,morning_peak,847.0,792.0,592.9,254.1,283.96,338.8,217.49,283.96,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,0,0
92618,SDG&E,3841,2,apartment,high,mountain,evening_peak,587.0,432.0,410.9,176.1,202.32,234.8,146.88,202.32,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,1,145,0,0
94085,PG&E,3577,1,condo,low,coastal,mixed,298.0,170.0,149.0,149.0,89.5,119.2,71.33,89.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,0,0,1,103
94080,SCE,3821,4,condo,low,desert,mixed,413.0,300.0,206.5,206.5,106.99,165.2,100.02,106.99,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,1,88
92630,SDG&E,3707,6,apartment,high,inland,evening_peak,1282.0,792.0,897.4,384.6,420.55,512.8,295.98,420.55,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,347,1,63
92101,SCE,3587,6,detached,high,mountain,morning_peak,926.0,528.0,648.2,277.8,258.32,370.4,184.86,258.32,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,348,0,0
95814,PG&E,1341,5,condo,low,inland,off_peak,512.0,252.0,102.4,409.6,112.28,204.8,84.95,112.28,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,1,205,0,0
92630,SDG&E,1818,3,apartment,medium,coastal,morning_peak,839.0,380.0,587.3,251.7,281.45,335.6,220.81,281.45,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,316,1,88
91730,SDG&E,1661,3,condo,high,desert,mixed,885.0,855.0,442.5,442.5,256.95,354.0,199.56,256.95,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,0,0
91335,PG&E,4230,3,apartment,medium,mountain,mixed,754.0,304.0,377.0,377.0,203.5,301.6,168.65,203.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,300,1,135
94080,SDG&E,3093,6,condo,high,coastal,mixed,871.0,660.0,435.5,435.5,253.17,348.4,207.14,253.17,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,171,0,0
90002,SCE,4505,1,condo,low,coastal,mixed,269.0,170.0,134.5,134.5,73.87,107.6,67.19,73.87,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,0,0,1,99
91335,SCE,3920,6,detached,medium,coastal,evening_peak,770.0,440.0,539.0,231.0,216.82,308.0,201.05,216.82,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,241,1,64
94040,SCE,1420,5,condo,high,inland,morning_peak,1239.0,756.0,867.3,371.7,341.57,495.6,250.73,341.57,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,295,1,138
94105,PG&E,1873,1,detached,low,inland,mixed,259.0,204.0,129.5,129.5,79.75,103.6,64.33,79.75,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,0,0
92618,PG&E,2698,5,apartment,high,desert,evening_peak,980.0,945.0,686.0,294.0,299.2,392.0,284.03,299.2,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,0,0
92618,SCE,1827,4,condo,medium,inland,morning_peak,798.0,480.0,558.6,239.4,224.27,319.2,177.24,224.27,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,1,318,0,0
92653,SDG&E,2406,2,detached,low,coastal,evening_peak,243.0,180.0,170.1,72.9,94.3,97.2,86.01,94.3,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,0,0,0,0,1,53
94022,SDG&E,2627,2,detached,low,coastal,morning_peak,296.0,180.0,207.2,88.8,110.94,118.4,83.8,110.94,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,1,66
90001,SDG&E,1247,5,detached,medium,coastal,off_peak,516.0,420.0,103.2,412.8,123.26,206.4,87.78,123.26,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,0,0,1,66
94087,SDG&E,1575,4,condo,high,mountain,off_peak,858.0,480.0,171.6,686.4,193.03,343.2,137.58,193.03,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,353,0,0
94536,SCE,3805,2,detached,medium,inland,morning_peak,723.0,432.0,506.1,216.9,204.32,289.2,146.62,204.32,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,1,15,1,109,1,112
90278,SDG&E,4444,1,apartment,high,mountain,morning_peak,458.0,408.0,320.6,137.4,161.81,183.2,127.52,161.81,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
91761,SDG&E,4292,2,condo,low,mountain,evening_peak,614.0,144.0,429.8,184.2,210.8,245.6,199.06,210.8,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,294,1,136
94087,SCE,4547,6,apartment,medium,desert,mixed,1005.0,660.0,502.5,502.5,243.15,402.0,200.79,243.15,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,305,0,0
94040,SDG&E,2132,5,apartment,low,desert,morning_peak,520.0,315.0,364.0,156.0,181.28,208.0,140.61,181.28,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,1,150
92024,SDG&E,4100,4,apartment,low,coastal,off_peak,339.0,200.0,67.8,271.2,87.16,135.6,75.67,87.16,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,0,0,1,74
92618,SCE,4519,3,detached,high,inland,off_peak,881.0,684.0,176.2,704.8,167.06,352.4,130.95,167.06,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,152,0,0
94539,PG&E,2368,1,apartment,high,inland,mixed,790.0,612.0,395.0,395.0,212.5,316.0,181.29,212.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,0,0,1,123
92612,SCE,3298,1,condo,high,inland,morning_peak,1052.0,612.0,736.4,315.6,291.83,420.8,221.29,291.83,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,309,1,106
95129,SDG&E,4594,3,apartment,medium,coastal,morning_peak,815.0,380.0,570.5,244.5,273.91,326.0,217.18,273.91,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,400,0,0
94085,PG&E,4500,5,apartment,low,desert,mixed,481.0,315.0,240.5,240.5,135.25,192.4,97.93,135.25,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,1,15,1,151,0,0
92037,SDG&E,2986,5,condo,high,desert,evening_peak,1021.0,945.0,714.7,306.3,338.59,408.4,321.14,338.59,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,0,0,0,0,0,0,1,76
94080,PG&E,1379,1,apartment,medium,desert,mixed,838.0,510.0,419.0,419.0,224.5,335.2,183.27,224.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,1,201,1,72
90277,SCE,3068,5,apartment,low,inland,evening_peak,390.0,252.0,273.0,117.0,115.74,156.0,81.11,115.74,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,1,103,0,0
94025,PG&E,3268,1,condo,high,coastal,evening_peak,550.0,510.0,385.0,165.0,174.5,220.0,126.01,174.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,0,0,0,0
92612,PG&E,1628,2,apartment,low,coastal,off_peak,517.0,180.0,103.4,413.6,113.23,206.8,84.6,113.23,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,282,0,0
94596,PG&E,4360,6,detached,medium,coastal,mixed,780.0,440.0,390.0,390.0,210.0,312.0,185.67,210.0,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,0,0,1,245,1,65
94596,PG&E,2295,5,condo,high,coastal,off_peak,1051.0,630.0,210.2,840.8,214.69,420.4,170.63,214.69,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,1,314,1,67
92037,SCE,4077,4,apartment,high,inland,mixed,1149.0,720.0,574.5,574.5,276.27,459.6,224.97,276.27,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,299,1,75
90278,SDG&E,4177,5,condo,low,inland,mixed,655.0,252.0,327.5,327.5,194.85,262.0,166.21,194.85,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,1,323,0,0
92507,SCE,2941,4,apartment,medium,coastal,morning_peak,532.0,400.0,372.4,159.6,153.51,212.8,111.68,153.51,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,1,15,0,0,1,52
94539,PG&E,2105,6,detached,medium,inland,off_peak,873.0,528.0,174.6,698.4,180.87,349.2,163.66,180.87,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,1,290,0,0
94551,SDG&E,836,5,apartment,medium,mountain,evening_peak,562.0,336.0,393.4,168.6,194.47,224.8,140.36,194.47,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,1,112,1,89
94105,SCE,4946,6,apartment,low,desert,morning_peak,539.0,330.0,377.3,161.7,155.37,215.6,143.62,155.37,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,154,0,0
91387,PG&E,1337,4,apartment,medium,coastal,off_peak,721.0,400.0,144.2,576.8,151.99,288.4,116.16,151.99,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,281,0,0
92024,SDG&E,3941,5,detached,low,desert,mixed,566.0,315.0,283.0,283.0,170.82,226.4,123.42,170.82,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,211,0,0
92677,SDG&E,1130,6,detached,low,coastal,off_peak,386.0,220.0,77.2,308.8,96.74,154.4,79.31,96.74,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,1,126
94544,SDG&E,2704,3,condo,low,inland,mixed,253.0,228.0,126.5,126.5,86.31,101.2,78.39,86.31,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,0,0,1,15,0,0,0,0
90277,SDG&E,4269,6,condo,high,desert,evening_peak,1408.0,990.0,985.6,422.4,460.11,563.2,331.52,460.11,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,0,0,1,15,1,373,0,0
90277,SDG&E,3905,2,apartment,medium,mountain,off_peak,428.0,288.0,85.6,342.4,105.31,171.2,94.89,105.31,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,0,0,0,0,1,100
94087,SDG&E,2819,5,condo,medium,mountain,off_peak,527.0,336.0,105.4,421.6,125.51,210.8,89.22,125.51,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,141,0,0
92037,SCE,2202,5,condo,medium,inland,morning_peak,539.0,504.0,377.3,161.7,155.37,215.6,131.08,155.37,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,0,0,0,0,0,0
92612,SCE,1507,1,detached,medium,coastal,morning_peak,773.0,340.0,541.1,231.9,217.62,309.2,193.74,217.62,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,368,0,0
94087,SCE,3264,5,detached,medium,mountain,mixed,560.0,336.0,280.0,280.0,140.8,224.0,118.16,140.8,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,1,15,1,184,0,0
90210,SDG&E,1398,1,detached,high,desert,morning_peak,1251.0,765.0,875.7,375.3,410.81,500.4,303.87,410.81,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,1,25,0,0,1,272,1,149
92335,SCE,4798,6,apartment,low,inland,evening_peak,585.0,264.0,409.5,175.5,167.61,234.0,133.71,167.61,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,0,0,1,25,0,0,1,296,0,0
92630,SCE,4026,1,apartment,low,desert,mixed,305.0,255.0,152.5,152.5,82.15,122.0,76.75,82.15,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,0,0,0,0
94087,SDG&E,2957,5,apartment,low,coastal,evening_peak,600.0,210.0,420.0,180.0,206.4,240.0,181.35,206.4,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,0,0,1,25,0,0,1,209,1,126
92653,SCE,3381,4,apartment,low,inland,morning_peak,441.0,240.0,308.7,132.3,129.31,176.4,114.85,129.31,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",1,30,1,10,0,0,1,15,0,0,1,146
92335,PG&E,3377,5,condo,low,desert,mixed,490.0,315.0,245.0,245.0,137.5,196.0,96.91,137.5,"Reduce HVAC usage, unplug unused appliances, shift usage to off-peak",0,0,1,10,1,25,1,15,1,125,0,0
